"WC","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
14,14,35.71,57.14,14.29,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,14.29,7.14,7.14,0,0,0,14.29,7.14,7.14,7.14,0,0,0,0,0,0,0,21.43,7.14,0,7.14,14.29,0,0,7.14,7.14,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,42.86,42.86,21.43,7.14,0,0,0,0,0,0,7.14,0,7.14,0,7.14,7.14,0,7.14,28.57,7.14,0,0,0,14.29,14.29,0,0,0,0,7.14,0,0,0,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,7.14,0,0,0,7.14,7.14,0,7.14,0,7.14,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0
11,11,63.64,72.73,27.27,18.18,9.09,0,9.09,0,0,0,9.09,9.09,0,0,0,0,9.09,18.18,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,27.27,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,9.09,0,0,0,18.18,0,9.09,0,9.09,0,18.18,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,33.33,33.33,16.67,0,0,0,0,0,0,0,0,0,4.17,0,0,8.33,0,12.5,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,12.5,8.33,0,0,0,4.17,4.17,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,4.17,4.17,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0
25,25,44,64,28,0,0,0,0,0,0,0,0,4,12,4,16,4,0,16,8,4,0,0,8,4,0,4,0,4,0,8,0,0,0,0,12,4,0,0,0,4,0,4,4,0,0,0,0,0,0,0,24,8,0,8,0,8,16,8,4,16,12,4,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,50,37.5,12.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,35.29,47.06,29.41,11.76,5.88,0,0,0,0,0,5.88,0,11.76,0,17.65,0,0,11.76,17.65,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,11.76,5.88,5.88,5.88,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0
15,15,53.33,26.67,6.67,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,13.33,20,0,13.33,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,41.67,41.67,8.33,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,16.67,8.33,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,16.67,8.33,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,28.57,67.86,32.14,3.57,3.57,0,3.57,0,0,0,0,7.14,3.57,7.14,10.71,3.57,0,14.29,7.14,3.57,0,0,3.57,7.14,0,7.14,3.57,3.57,0,21.43,0,0,0,10.71,25,7.14,7.14,3.57,3.57,0,3.57,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,14.29,7.14,0,3.57,0,0,3.57,3.57,0,0,3.57,0,0,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0
23,23,60.87,47.83,17.39,4.35,0,0,0,0,0,0,4.35,4.35,4.35,4.35,8.7,0,0,8.7,13.04,0,0,0,0,8.7,0,8.7,0,0,0,4.35,0,0,0,0,17.39,4.35,8.7,0,4.35,0,0,4.35,4.35,0,0,0,0,0,0,0,13.04,0,0,0,0,13.04,0,8.7,0,4.35,0,0,0,4.35,0,0,0,0,0,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0
19,19,31.58,57.89,42.11,26.32,21.05,0,0,15.79,5.26,0,5.26,10.53,5.26,0,0,5.26,0,0,15.79,10.53,0,5.26,5.26,5.26,5.26,0,0,0,0,15.79,0,0,0,0,5.26,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,0,5.26,5.26,10.53,0,0,0,0,10.53,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0
14,14,14.29,64.29,35.71,7.14,0,0,0,0,0,0,0,0,21.43,0,21.43,0,0,28.57,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,21.43,0,0,7.14,7.14,14.29,0,0,0,0,0,7.14,0,0,0,7.14,14.29,0,0,0,7.14,7.14,14.29,21.43,21.43,28.57,7.14,7.14,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,68.75,37.5,12.5,6.25,6.25,0,0,6.25,0,0,0,6.25,0,0,0,0,0,6.25,6.25,0,0,0,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,6.25,0,6.25,0,6.25,0,6.25,12.5,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,30,60,30,10,0,0,0,0,0,0,0,10,10,0,0,10,0,20,30,10,0,0,0,20,0,20,10,0,0,10,0,0,0,0,10,0,0,10,10,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,10,10,20,10,10,10,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
14,14,71.43,42.86,21.43,7.14,0,0,0,0,0,0,7.14,14.29,0,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,34.48,51.72,27.59,17.24,3.45,0,0,3.45,0,0,6.9,0,6.9,0,3.45,3.45,6.9,17.24,3.45,3.45,0,0,0,6.9,3.45,3.45,3.45,3.45,0,17.24,0,0,0,0,6.9,0,0,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,3.45,17.24,3.45,6.9,6.9,0,0,0,0,0,3.45,0,0,3.45,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0
25,25,36,56,40,24,16,0,4,12,0,0,0,0,4,8,0,4,0,20,4,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,8,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,4,20,4,8,8,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
22,22,40.91,50,27.27,9.09,9.09,0,9.09,0,0,0,0,4.55,9.09,0,4.55,9.09,0,9.09,22.73,9.09,0,0,0,4.55,4.55,0,0,0,0,18.18,0,0,0,0,13.64,0,0,9.09,13.64,0,0,9.09,0,4.55,4.55,0,0,0,0,0,13.64,13.64,0,4.55,0,0,4.55,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,16.67,50,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,43.75,43.75,12.5,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25,0,6.25,25,6.25,0,0,0,6.25,0,6.25,0,6.25,0,0,0,0,0,0,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,6.25,12.5,0,6.25,0,6.25,0,12.5,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,85.71,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,16.67,66.67,33.33,16.67,0,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,0,0,0,0,0,33.33,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,16.67,0,0,33.33,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,28.57,57.14,35.71,7.14,7.14,0,0,7.14,0,0,0,7.14,7.14,7.14,0,14.29,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,21.43,0,7.14,7.14,7.14,21.43,0,0,0,0,0,0,0,0,0,0,0,0
11,11,27.27,72.73,27.27,9.09,9.09,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,45.45,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,27.27,27.27,0,36.36,9.09,0,27.27,9.09,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0
20,20,60,35,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,15,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,10,5,0,5,0,0,0,5,5,0,0,5,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,27.27,40.91,18.18,4.55,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,13.64,9.09,0,0,0,0,13.64,0,13.64,0,4.55,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,4.55,0,0,4.55,9.09,4.55,4.55,0,0,0,0,0,0,0,0,4.55,9.09,9.09,4.55,4.55,0,0,4.55,0,0,4.55,0,9.09,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0
14,14,35.71,57.14,14.29,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,21.43,0,0,0,7.14,0,0,0,0,0,0,0,14.29,0,0,0,0,21.43,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,21.43,7.14,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0
22,22,50,31.82,4.55,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,4.55,9.09,0,22.73,9.09,9.09,9.09,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,73.68,36.84,21.05,5.26,0,0,0,0,0,0,0,5.26,0,5.26,5.26,0,0,5.26,5.26,0,0,0,0,5.26,0,5.26,0,0,0,5.26,0,0,0,0,10.53,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,5.26,0,0,10.53,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
16,16,62.5,37.5,25,6.25,6.25,0,6.25,0,0,0,0,0,6.25,6.25,6.25,6.25,0,12.5,12.5,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,18.75,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,6.25,12.5,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,50,50,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,16.67,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0
14,14,35.71,64.29,28.57,21.43,7.14,0,7.14,0,0,0,7.14,0,7.14,0,7.14,7.14,0,28.57,7.14,7.14,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,28.57,14.29,7.14,7.14,14.29,0,0,0,0,0,0,7.14,0,0,0,7.14,14.29,14.29,0,0,0,0,14.29,21.43,7.14,14.29,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,57.14,42.86,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,28.57,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0
5,5,40,60,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,40,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,83.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,16.67,0,16.67,0,0,0,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,8.33,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,35.71,71.43,35.71,14.29,7.14,7.14,0,0,0,0,0,14.29,7.14,0,0,7.14,0,14.29,7.14,7.14,0,7.14,0,0,0,0,0,0,0,7.14,0,0,0,0,14.29,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,14.29,14.29,0,28.57,14.29,0,14.29,7.14,0,0,0,0,0,14.29,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0
28,28,14.29,57.14,17.86,7.14,7.14,0,0,7.14,0,0,0,3.57,3.57,3.57,0,3.57,0,17.86,14.29,3.57,0,0,0,17.86,3.57,14.29,3.57,10.71,0,32.14,0,0,3.57,0,3.57,0,0,3.57,3.57,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,17.86,0,0,0,0,0,0,0,0,3.57,3.57,0,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0
20,20,50,60,25,15,5,0,0,0,0,0,15,0,10,0,5,5,5,5,30,10,0,0,0,20,5,15,5,5,0,5,0,0,0,0,20,5,0,5,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
10,10,20,50,20,0,0,0,0,0,0,0,0,10,10,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,10,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,83.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,28.57,47.62,14.29,9.52,4.76,0,4.76,0,0,0,0,4.76,0,0,0,0,0,14.29,4.76,0,0,9.52,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,9.52,0,0,9.52,9.52,4.76,0,0,0,0,14.29,4.76,19.05,4.76,4.76,9.52,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,42.31,61.54,15.38,3.85,0,0,0,0,0,0,0,3.85,7.69,0,3.85,0,0,19.23,0,0,0,11.54,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,3.85,0,0,3.85,15.38,0,7.69,3.85,11.54,0,7.69,15.38,3.85,7.69,3.85,3.85,0,11.54,0,0,3.85,0,0,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0
18,18,38.89,55.56,16.67,5.56,0,0,0,0,0,0,5.56,5.56,5.56,0,0,0,0,11.11,11.11,0,0,0,5.56,11.11,11.11,0,0,0,0,5.56,0,0,0,0,11.11,5.56,0,0,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,16.67,5.56,0,16.67,0,5.56,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0
22,22,31.82,54.55,27.27,18.18,13.64,0,0,4.55,4.55,4.55,9.09,4.55,0,0,0,0,0,18.18,9.09,0,0,0,0,18.18,9.09,9.09,0,4.55,0,18.18,0,0,0,0,9.09,0,0,9.09,4.55,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,4.55,0,0,0,0,4.55,0,4.55,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,20,20,20,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,34.62,65.38,34.62,15.38,7.69,0,3.85,3.85,0,0,3.85,7.69,0,3.85,7.69,0,7.69,15.38,0,0,0,0,3.85,3.85,3.85,0,0,0,0,15.38,0,0,0,0,19.23,11.54,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,11.54,11.54,3.85,23.08,7.69,7.69,7.69,7.69,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,42.86,57.14,35.71,14.29,0,0,0,0,0,0,14.29,7.14,7.14,0,14.29,0,0,7.14,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,28.57,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,55.56,33.33,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
8,8,62.5,75,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,12.5,0,12.5,0,25,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,38.1,52.38,28.57,19.05,4.76,0,4.76,0,0,0,4.76,4.76,4.76,0,4.76,0,0,19.05,4.76,4.76,0,4.76,9.52,0,0,0,0,0,0,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,14.29,9.52,9.52,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,30.43,43.48,13.04,8.7,0,0,0,0,0,0,4.35,0,0,0,4.35,0,0,8.7,21.74,8.7,0,0,4.35,13.04,8.7,4.35,0,4.35,0,4.35,0,0,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,4.35,4.35,4.35,0,4.35,0,0,8.7,0,8.7,0,4.35,0,0,0,4.35,4.35,8.7,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0
5,5,40,40,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20,20,50,65,20,0,0,0,0,0,0,0,0,5,5,0,10,0,0,20,20,0,0,0,0,20,20,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,10,0,5,0,5,0,0,0,5,15,0,15,0,10,0,0,15,0,25,0,20,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
13,13,46.15,30.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,7.69,0,7.69,15.38,0,15.38,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22.73,54.55,31.82,13.64,9.09,0,0,0,0,0,9.09,4.55,9.09,0,9.09,0,0,13.64,4.55,0,0,0,0,4.55,0,4.55,0,4.55,0,13.64,0,0,0,0,13.64,9.09,0,0,4.55,0,4.55,4.55,0,0,4.55,4.55,4.55,0,0,0,4.55,0,0,4.55,0,0,13.64,13.64,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22.73,63.64,13.64,4.55,0,0,0,0,0,0,4.55,4.55,0,0,4.55,0,0,18.18,13.64,4.55,0,0,4.55,4.55,4.55,0,0,0,0,22.73,9.09,4.55,4.55,4.55,13.64,4.55,0,0,0,9.09,0,4.55,0,4.55,0,4.55,0,4.55,0,0,13.64,13.64,0,4.55,0,0,9.09,9.09,0,9.09,4.55,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0
7,7,57.14,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,28.57,14.29,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0
18,18,33.33,38.89,22.22,5.56,5.56,0,0,5.56,0,0,0,0,5.56,5.56,11.11,0,0,5.56,16.67,5.56,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,5.56,5.56,0,11.11,5.56,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,43.33,56.67,26.67,3.33,0,0,0,0,0,0,3.33,10,3.33,0,10,3.33,0,0,10,6.67,0,0,13.33,0,0,0,0,0,0,3.33,0,0,0,0,16.67,3.33,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,10,0,6.67,6.67,0,0,0,0,0,0,6.67,0,3.33,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0
25,25,32,48,28,8,0,0,0,0,0,0,8,4,12,0,16,4,0,12,8,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,16,4,4,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,4,12,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,38.46,42.31,19.23,11.54,11.54,0,7.69,0,3.85,3.85,0,0,7.69,0,3.85,0,0,11.54,3.85,0,0,0,0,7.69,7.69,0,0,0,0,19.23,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,11.54,0,0,0,0,7.69,7.69,3.85,11.54,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,46.15,53.85,23.08,15.38,7.69,0,0,0,7.69,0,0,0,7.69,0,0,7.69,0,23.08,7.69,7.69,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,23.08,15.38,23.08,7.69,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0
20,20,50,50,15,5,5,0,0,5,0,0,0,5,0,5,0,0,0,20,10,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,15,15,0,0,0,0,0,10,5,5,0,0,0,0,0,0,5,0,0,0,5,0,5,15,5,10,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
